# Gnuplot File : forces of 1 particle(s) Monitored
# 1st Column : time, others : particle(s) number 0 
7.92	-0.231572 -19.6198 -0.000182683 2.30845e-05 0.000586386 -9.80927	
7.93	-0.210516 -19.6198 -0.000184058 2.32443e-05 0.000588774 -9.80927	
7.94	-0.191375 -19.6198 -0.000185456 2.34005e-05 0.000591079 -9.80927	
7.95	-0.173975 -19.6198 -0.000186874 2.35531e-05 0.000593299 -9.80926	
7.96	-0.158157 -19.6198 -0.000188305 2.3702e-05 0.000595432 -9.80926	
7.97	-0.143778 -19.6198 -0.000189745 2.38473e-05 0.000597475 -9.80926	
7.98	-0.130707 -19.6198 -0.00019119 2.39888e-05 0.000599426 -9.80926	
7.99	-0.118825 -19.6198 -0.000192634 2.41267e-05 0.000601283 -9.80925	
8	-0.108024 -19.6198 -0.000194073 2.42608e-05 0.000603043 -9.80925	
8.01	-0.0982051 -19.6198 -0.000195502 2.43912e-05 0.000604704 -9.80925	
8.02	-0.0892799 -19.6198 -0.000196916 2.45178e-05 0.000606264 -9.80925	
8.03	-0.0811667 -19.6198 -0.000198311 2.46407e-05 0.00060772 -9.80925	
8.04	-0.0737919 -19.6198 -0.000199682 2.47598e-05 0.000609071 -9.80924	
8.05	-0.0670883 -19.6197 -0.000201025 2.4875e-05 0.000610315 -9.80924	
8.06	-0.060995 -19.6197 -0.000202336 2.49864e-05 0.000611448 -9.80924	
8.07	-0.0554565 -19.6197 -0.000203611 2.5094e-05 0.00061247 -9.80924	
8.08	-0.0504225 -19.6197 -0.000204845 2.51977e-05 0.000613378 -9.80924	
8.09	-0.0458471 -19.6197 -0.000206035 2.52975e-05 0.00061417 -9.80924	
8.1	-0.0416888 -19.6197 -0.000207177 2.53934e-05 0.000614844 -9.80924	
8.11	-0.0379098 -19.6197 -0.000208267 2.54853e-05 0.000615398 -9.80924	
8.12	-0.0344756 -19.6197 -0.000209301 2.55732e-05 0.000615829 -9.80924	
8.13	-0.0313551 -19.6197 -0.000210276 2.56571e-05 0.000616136 -9.80924	
8.14	-0.0285199 -19.6197 -0.000211189 2.5737e-05 0.000616316 -9.80924	
8.15	-0.0259442 -19.6197 -0.000212035 2.58126e-05 0.000616366 -9.80924	
8.16	-0.0236047 -19.6197 -0.000212812 2.58841e-05 0.000616283 -9.80924	
8.17	-0.0214803 -19.6197 -0.000213515 2.59512e-05 0.000616065 -9.80924	
8.18	-0.0195516 -19.6197 -0.00021414 2.6014e-05 0.000615705 -9.80924	
8.19	-0.0178015 -19.6197 -0.000214682 2.60721e-05 0.000615199 -9.80924	
8.2	-0.0162144 -19.6197 -0.000215137 2.61254e-05 0.00061454 -9.80924	
8.21	-0.0147766 -19.6197 -0.000215495 2.61736e-05 0.000613717 -9.80924	
8.22	-0.0134762 -19.6197 -0.000215748 2.62162e-05 0.000612714 -9.80924	
8.23	-31415.9 -19.6197 -0.000215875 2.62521e-05 0.000611498 -9.80924	
8.24	-28568.2 -19.6197 -0.000215929 2.62841e-05 0.00061016 -9.80924	
8.25	-25970.4 -19.6197 -0.000215909 2.63123e-05 0.000608699 -9.80925	
8.26	-23608.7 -19.6197 -0.000215815 2.63366e-05 0.000607116 -9.80925	
8.27	-21461.9 -19.6197 -0.000215648 2.6357e-05 0.000605411 -9.80925	
8.28	-19510.2 -19.6197 -0.000215406 2.63736e-05 0.000603584 -9.80925	
8.29	-17736.1 -19.6197 -0.000215089 2.63863e-05 0.000601636 -9.80925	
8.3	-16123.2 -19.6197 -0.000214698 2.63952e-05 0.000599567 -9.80926	
8.31	-14657.1 -19.6197 -0.000214234 2.64002e-05 0.000597379 -9.80926	
8.32	-13324.2 -19.6197 -0.000213696 2.64014e-05 0.000595071 -9.80926	
8.33	-12112.6 -19.6197 -0.000213085 2.63987e-05 0.000592644 -9.80927	
8.34	-11011.1 -19.6197 -0.000212402 2.63922e-05 0.0005901 -9.80927	
8.35	-10009.8 -19.6197 -0.000211648 2.63819e-05 0.00058744 -9.80927	
8.36	-9099.59 -19.6197 -0.000210824 2.63678e-05 0.000584663 -9.80928	
8.37	-8272.11 -19.6197 -0.00020993 2.63498e-05 0.000581773 -9.80928	
8.38	-7519.89 -19.6197 -0.000208967 2.63281e-05 0.000578768 -9.80928	
8.39	-6836.07 -19.6197 -0.000207938 2.63025e-05 0.000575652 -9.80929	
8.4	-6214.43 -19.6197 -0.000206843 2.62732e-05 0.000572424 -9.80929	
8.41	-5649.32 -19.6197 -0.000205683 2.62401e-05 0.000569087 -9.80929	
8.42	-5135.6 -19.6197 -0.000204461 2.62032e-05 0.000565641 -9.8093	
8.43	-4668.59 -19.6197 -0.000203177 2.61626e-05 0.000562089 -9.8093	
8.44	-4244.05 -19.6198 -0.000201833 2.61182e-05 0.00055843 -9.80931	
8.45	-3858.12 -19.6198 -0.000200431 2.60702e-05 0.000554668 -9.80931	
8.46	-3507.28 -19.6198 -0.000198972 2.60183e-05 0.000550803 -9.80932	
8.47	-3188.34 -19.6198 -0.000197459 2.59628e-05 0.000546836 -9.80932	
8.48	-2898.41 -19.6198 -0.000195892 2.59036e-05 0.00054277 -9.80933	
8.49	-2634.84 -19.6198 -0.000194274 2.58407e-05 0.000538606 -9.80933	
8.5	-2395.24 -19.6198 -0.000192606 2.57742e-05 0.000534345 -9.80934	
8.51	-2177.43 -19.6198 -0.000190891 2.5704e-05 0.00052999 -9.80934	
8.52	-1979.43 -19.6198 -0.000189129 2.56302e-05 0.000525541 -9.80935	
8.53	-1799.43 -19.6198 -0.000187324 2.55527e-05 0.000521001 -9.80935	
8.54	-1635.8 -19.6198 -0.000185476 2.54717e-05 0.00051637 -9.80936	
8.55	-1487.04 -19.6198 -0.000183587 2.5387e-05 0.000511651 -9.80937	
8.56	-1351.82 -19.6198 -0.000181659 2.52988e-05 0.000506846 -9.80937	
8.57	-1228.89 -19.6198 -0.000179695 2.52071e-05 0.000501955 -9.80938	
8.58	-1117.14 -19.6198 -0.000177695 2.51118e-05 0.000496981 -9.80938	
8.59	-1015.56 -19.6198 -0.000175662 2.50131e-05 0.000491925 -9.80939	
8.6	-923.206 -19.6198 -0.000173596 2.49108e-05 0.00048679 -9.8094	
8.61	-839.254 -19.6198 -0.000171501 2.48051e-05 0.000481576 -9.8094	
8.62	-762.936 -19.6198 -0.000169377 2.46959e-05 0.000476285 -9.80941	
8.63	-693.558 -19.6198 -0.000167227 2.45832e-05 0.000470919 -9.80942	
8.64	-630.49 -19.6198 -0.00016505 2.44672e-05 0.000465479 -9.80942	
8.65	-573.156 -19.6198 -0.000162851 2.43478e-05 0.000459968 -9.80943	
8.66	-521.036 -19.6198 -0.000160628 2.4225e-05 0.000454386 -9.80944	
8.67	-31889.6 -19.6198 -0.000158385 2.40989e-05 0.000448736 -9.80944	
8.68	-28998.8 -19.6198 -0.000156122 2.39695e-05 0.000443018 -9.80945	
8.69	-26361.8 -19.6198 -0.000153842 2.38368e-05 0.000437235 -9.80946	
8.7	-55380.5 -19.6198 -0.000151544 2.37008e-05 0.000431389 -9.80946	
8.71	-50353.5 -19.6198 -0.00014923 2.35615e-05 0.000425479 -9.80947	
8.72	-45774.7 -19.6198 -0.000146902 2.34191e-05 0.000419509 -9.80948	
8.73	-73028.1 -19.6198 -0.000144561 2.32734e-05 0.00041348 -9.80949	
8.74	-66396.3 -19.6198 -0.000142207 2.31246e-05 0.000407392 -9.80949	
8.75	-60358.6 -19.6198 -0.000139842 2.29726e-05 0.000401248 -9.8095	
8.76	-86285.8 -19.6198 -0.000137467 2.28175e-05 0.000395049 -9.80951	
8.77	-78448.4 -19.6198 -0.000135082 2.26593e-05 0.000388797 -9.80952	
8.78	-71314.8 -19.6198 -0.000132688 2.24981e-05 0.000382492 -9.80952	
8.79	-96245.7 -19.6198 -0.000130287 2.23338e-05 0.000376136 -9.80953	
8.8	-87502.6 -19.6198 -0.000127879 2.21665e-05 0.000369732 -9.80954	
8.81	-110962 -19.6198 -0.000125464 2.19962e-05 0.000363279 -9.80955	
8.82	-100880 -19.6198 -0.000123044 2.1823e-05 0.000356779 -9.80956	
8.83	-91706.7 -19.6199 -0.000120618 2.16469e-05 0.000350234 -9.80956	
8.84	-114783 -19.6199 -0.000118188 2.14679e-05 0.000343645 -9.80957	
8.85	-104355 -19.6199 -0.000115754 2.1286e-05 0.000337014 -9.80958	
8.86	-94865.1 -19.6199 -0.000113316 2.11013e-05 0.00033034 -9.80959	
8.87	-117654 -19.6199 -0.000110875 2.09137e-05 0.000323627 -9.8096	
8.88	-106965 -19.6199 -0.000108432 2.07234e-05 0.000316874 -9.80961	
8.89	-97237.8 -19.6199 -0.000105985 2.05304e-05 0.000310084 -9.80961	
8.9	-119811 -19.6199 -0.000103537 2.03347e-05 0.000303257 -9.80962	
8.91	-108925 -19.6199 -0.000101087 2.01363e-05 0.000296395 -9.80963	
8.92	-99020.2 -19.6199 -9.86347e-05 1.99352e-05 0.000289499 -9.80964	
8.93	-121432 -19.6199 -9.61811e-05 1.97316e-05 0.00028257 -9.80965	
8.94	-110398 -19.6199 -9.37262e-05 1.95254e-05 0.000275609 -9.80966	
8.95	-131775 -19.6199 -9.12701e-05 1.93166e-05 0.000268618 -9.80967	
8.96	-119801 -19.6199 -8.88128e-05 1.91053e-05 0.000261597 -9.80967	
8.97	-108907 -19.6199 -8.63546e-05 1.88916e-05 0.000254548 -9.80968	
8.98	-130420 -19.6199 -8.38954e-05 1.86754e-05 0.000247471 -9.80969	
8.99	-118569 -19.5242 0.348901 -0.00207722 -0.228547 -9.74853	
9	-107788 -19.0039 2.06998 -0.0141023 -1.38889 -9.40923	
9.01	-129406 -17.419 6.40102 -0.0626543 -4.4023 -8.36482	
9.02	-117652 -15.2533 11.3832 -0.089394 -8.14116 -6.81023	
9.03	-138376 -11.5068 17.0757 0.0566773 -12.4151 -4.0268	
9.04	-125809 -7.59696 22.9209 0.327444 -16.8939 -0.85548	
9.05	-114372 -7.52841 30.5854 0.21327 -23.2026 -0.164175	
9.06	-135389 -8.1871 34.0382 -0.00511776 -27.1703 -0.252617	
9.07	-123088 -8.58498 34.7561 -0.161314 -29.0231 -0.379695	
9.08	-143313 -8.78574 35.5363 -0.278994 -30.438 -0.484859	
9.09	-130292 -8.81133 36.4861 -0.376182 -31.6721 -0.524532	
9.1	-118447 -8.44177 38.7418 -0.455138 -33.6133 -0.313502	
9.11	-139096 -7.81019 41.4047 -0.529826 -35.8517 0.105629	
9.12	-126457 -8.80942 37.8481 -0.565191 -33.9652 -0.553875	
9.13	-146382 -8.6044 38.0773 -0.351036 -34.7104 -0.445277	
9.14	-133079 -10.2245 32.3017 0.225161 -33.5961 -0.901281	
9.15	-120974 -9.29805 34.3975 -0.650809 -25.244 -2.81158	
9.16	-141389 -10.6317 39.1391 -1.82325 -25.4612 -4.34733	
9.17	-128540 -19.6116 16.8522 0.180101 -28.0911 -5.77168	
9.18	-148268 -13.3971 45.1264 2.08909 -25.4585 -7.67169	
9.19	-134799 -20.0574 14.648 -0.09936 -31.9695 -5.6676	
9.2	-122540 -21.5429 12.9371 -0.265056 -32.787 -6.28476	
9.21	-142821 -10.5329 74.6922 -7.66428 -29.0489 -5.43752	
9.22	-129847 -8.68213 92.8564 -10.2399 -31.7211 -4.24448	
9.23	-118038 -26.3388 29.4212 -6.5585 -33.2247 -4.98841	
9.24	-138718 4.67352 61.3361 -5.37423 -34.2989 -10.4111	
9.25	-126113 24.1567 42.8117 1.46233 -30.3746 -11.6832	
9.26	-146069 -5.50537 85.1548 -9.4701 -24.2793 -12.0341	
9.27	-132672 -0.118677 26.5592 13.6886 -44.6892 -0.104804	
9.28	-120671 14.7837 116.334 -2.32625 -35.5752 -3.67838	
9.29	-141101 -1.82091 89.1111 -3.90373 -39.8819 2.99383	
9.3	-128304 -50.1012 -1.51941 -7.70449 -25.4702 2.35138	
9.31	-116653 7.28256 -8.72572 14.3167 -11.943 4.83579	
9.32	-137442 -6.72151 -17.2624 -3.76653 -6.39957 -6.63669	
9.33	-124983 -3.92951 -18.0904 -11.0687 0.716093 -5.3254	
9.34	-145063 -98.1297 72.1226 -28.2523 -0.029277 -21.0011	
9.35	-131862 -67.1476 39.858 9.05043 3.75676 -4.34545	
9.36	-119827 15.5337 -3.28016 -2.50814 7.41037 -6.22409	
9.37	-140352 -80.8474 -30.0876 17.7742 5.95784 -6.33634	
9.38	-127528 -15.3041 -113.124 -11.6662 16.5986 -14.7154	
9.39	-147385 -23.795 -100.071 -11.0234 8.19961 -14.0883	
9.4	-134014 -45.0215 -106.648 -3.91035 7.81293 -10.3186	
9.41	-121834 -27.1977 -38.434 -1.56264 6.34373 -9.41934	
9.42	-142176 -18.9345 -7.16423 -0.985682 4.53517 -9.07569	
9.43	-129259 -17.8784 -2.80506 -0.83864 3.59484 -8.99326	
9.44	-148921 -18.0454 -2.54468 -0.734874 3.26302 -9.0886	
9.45	-135387 -18.1945 -2.30418 -0.644592 2.94945 -9.16804	
9.46	-123076 -18.3282 -2.0837 -0.565864 2.65796 -9.23545	
9.47	-143300 -18.4485 -1.88256 -0.497083 2.39001 -9.29355	
9.48	-130278 -18.5571 -1.69973 -0.4369 2.14562 -9.34426	
9.49	-118431 -18.6552 -1.53396 -0.384174 1.92397 -9.38898	
9.5	-139078 -18.744 -1.38394 -0.337931 1.72376 -9.42873	
9.51	-126440 -18.8245 -1.24834 -0.297341 1.54344 -9.46426	
9.52	-146358 -18.8975 -1.1259 -0.261688 1.38139 -9.49618	
9.53	-133058 -18.9637 -1.0154 -0.230353 1.23599 -9.52496	
9.54	-120958 -19.0238 -0.915743 -0.202801 1.10567 -9.55097	
9.55	-141375 -19.0783 -0.825879 -0.178566 0.988963 -9.57452	
9.56	-128528 -19.1279 -0.744865 -0.157242 0.884514 -9.59587	
9.57	-116840 -19.1729 -0.671838 -0.138476 0.791072 -9.61525	
9.58	-137631 -19.2138 -0.606013 -0.121956 0.707503 -9.63286	
9.59	-125125 -19.2509 -0.546683 -0.107413 0.632778 -9.64887	
9.6	-145163 -19.2846 -0.493203 -0.0946065 0.56597 -9.66342	
9.61	-131971 -19.3153 -0.445009 -0.0832597 0.506286 -9.67665	
9.62	-119970 -19.3431 -0.401571 -0.0732239 0.452956 -9.68869	
9.63	-140477 -19.3684 -0.362414 -0.0643609 0.405292 -9.69964	
9.64	-127712 -19.3914 -0.327111 -0.0565435 0.362687 -9.70961	
9.65	-116098 -19.4123 -0.295278 -0.0496552 0.324596 -9.71867	
9.66	-136957 -19.4313 -0.266571 -0.0435909 0.290537 -9.72692	
9.67	-124512 -19.4486 -0.240679 -0.0382559 0.260079 -9.73443	
9.68	-113189 -19.4642 -0.217324 -0.0335652 0.232837 -9.74126	
9.69	-134312 -19.4785 -0.196254 -0.0294432 0.20847 -9.74748	
9.7	-122108 -19.4914 -0.177245 -0.0258224 0.186671 -9.75313	
9.71	-142420 -19.5032 -0.160092 -0.0226431 0.167169 -9.75827	
9.72	-129478 -19.5139 -0.144612 -0.0198522 0.149718 -9.76295	
9.73	-117704 -19.5236 -0.130641 -0.017403 0.134102 -9.76721	
9.74	-138416 -19.5324 -0.118031 -0.0152542 0.120127 -9.77108	
9.75	-125838 -19.5404 -0.106648 -0.0133693 0.107618 -9.77461	
9.76	-114395 -19.5477 -0.0963708 -0.0117161 0.0964219 -9.77781	
9.77	-135409 -19.5543 -0.0870918 -0.0102665 0.0863988 -9.78073	
9.78	-123104 -19.5603 -0.0787131 -0.00899544 0.0774253 -9.78338	
9.79	-111910 -19.5658 -0.0711465 -0.00788114 0.0693907 -9.78579	
9.8	-133149 -19.5707 -0.0643127 -0.00690437 0.062196 -9.78799	
9.81	-121050 -19.5752 -0.0581402 -0.00604824 0.055753 -9.78998	
9.82	-141459 -19.5793 -0.0525644 -0.00529792 0.0499825 -9.7918	
9.83	-128604 -19.583 -0.0475273 -0.00464039 0.0448138 -9.79345	
9.84	-116909 -19.5864 -0.0429763 -0.00406421 0.0401837 -9.79495	
9.85	-137694 -19.5895 -0.0388641 -0.00355936 0.0360357 -9.79632	
9.86	-125182 -19.5923 -0.0351482 -0.00311704 0.0323193 -9.79756	
9.87	-113799 -19.5948 -0.03179 -0.00272954 0.0289892 -9.79869	
9.88	-134866 -19.5971 -0.0287549 -0.00239007 0.0260049 -9.79972	
9.89	-122611 -19.5992 -0.0260115 -0.00209271 0.0233303 -9.80065	
9.9	-142878 -19.6011 -0.0235316 -0.00183224 0.0209331 -9.8015	
9.91	-129894 -19.6028 -0.0212897 -0.00160411 0.0187841 -9.80227	
9.92	-118082 -19.6044 -0.0192628 -0.0014043 0.0168576 -9.80297	
9.93	-138760 -19.6058 -0.0174301 -0.00122932 0.0151304 -9.80361	
9.94	-126151 -19.6071 -0.0157728 -0.00107609 0.0135815 -9.80419	
9.95	-114680 -19.6083 -0.0142742 -0.000941902 0.0121926 -9.80472	
9.96	-135667 -19.6094 -0.0129188 -0.000824407 0.0109469 -9.8052	
9.97	-123339 -19.6103 -0.0117363 -0.000709859 0.00979546 -9.80561	
9.98	-112123 -19.6112 -0.010555 -0.000595394 0.008645 -9.80601	
9.99	-133343 -19.612 -0.00952068 -0.000501819 0.00766955 -9.80637	
10	-121227 -19.6127 -0.00859793 -0.000424837 0.00682755 -9.8067	
10.01	-110203 -19.6134 -0.00777093 -0.000361116 0.00609368 -9.807	
10.02	-131598 -19.6139 -0.00706795 -0.000299868 0.00542931 -9.80724	
10.03	-119640 -19.6145 -0.00636506 -0.000238677 0.00476527 -9.80749	
10.04	-140176 -19.615 -0.00573885 -0.000191193 0.00420745 -9.80772	
10.05	-127438 -19.6155 -0.00518131 -0.000154149 0.00373327 -9.80792	
10.06	-115850 -19.6159 -0.00462559 -0.000117144 0.00326012 -9.80813	
10.07	-136731 -19.6162 -0.00419307 -8.17871e-05 0.0028527 -9.80828	
10.08	-124306 -19.6166 -0.00376059 -4.64772e-05 0.00244556 -9.80843	
10.09	-113003 -19.6169 -0.00332938 -1.12193e-05 0.00203928 -9.80858	
10.1	-134143 -19.6172 -0.00298202 1.21044e-05 0.00173757 -9.80871	
10.11	-121953 -19.6175 -0.00263591 3.53874e-05 0.00143665 -9.80884	
10.12	-110864 -19.6177 -0.0024077 5.62205e-05 0.0012037 -9.80891	
10.13	-132198 -19.6178 -0.00217805 7.70099e-05 0.000970307 -9.80899	
10.14	-120186 -19.618 -0.00194762 9.77526e-05 0.000736814 -9.80907	
10.15	-109257 -19.6182 -0.00171707 0.000118446 0.000503546 -9.80915	
10.16	-99321.4 -19.6184 -0.00148704 0.000139086 0.000270818 -9.80922	
10.17	-121706 -19.6185 -0.00125814 0.00015967 3.89354e-05 -9.8093	
10.18	-110647 -19.6187 -0.00109738 0.000167965 -9.00925e-05 -9.80936	
10.19	-100586 -19.6188 -0.000937303 0.000176221 -0.000218592 -9.80942	
10.2	-122855 -19.6189 -0.000778357 0.000184437 -0.000346341 -9.80948	
10.21	-111692 -19.6191 -0.000620978 0.00019261 -0.000473129 -9.80954	
10.22	-101535 -19.6191 -0.000582532 0.0001981 -0.000529621 -9.80955	
10.23	-123718 -19.6192 -0.00044277 0.000201703 -0.000622832 -9.80961	
10.24	-112477 -19.6192 -0.000405246 0.000203548 -0.000658817 -9.80962	
10.25	-102249 -19.6193 -0.000366318 0.000205358 -0.000695268 -9.80964	
10.26	-124367 -19.6193 -0.000326151 0.000207134 -0.000732104 -9.80965	
10.27	-113066 -19.6193 -0.000284909 0.000208875 -0.000769246 -9.80967	
10.28	-102785 -19.6194 -0.000242752 0.00021058 -0.000806616 -9.80968	
10.29	-124854 -19.6194 -0.000199841 0.000212251 -0.000844138 -9.8097	
10.3	-113509 -19.6194 -0.00015633 0.000213886 -0.000881736 -9.80971	
10.31	-103187 -19.6195 -0.000112372 0.000215485 -0.000919338 -9.80973	
10.32	-125220 -19.6195 -6.81146e-05 0.000217048 -0.000956872 -9.80975	
10.33	-113842 -19.6196 -2.37024e-05 0.000218575 -0.000994267 -9.80976	
10.34	-134906 -19.6196 2.07255e-05 0.000220066 -0.00103146 -9.80978	
10.35	-122647 -19.6196 6.50346e-05 0.000221521 -0.00106838 -9.8098	
10.36	-111494 -19.6197 0.000109096 0.000222939 -0.00110496 -9.80981	
10.37	-132772 -19.6197 0.000152785 0.000224321 -0.00114116 -9.80983	
10.38	-120707 -19.6197 0.000195983 0.000225666 -0.0011769 -9.80985	
10.39	-109730 -19.6198 0.00023858 0.000226974 -0.00121214 -9.80986	
10.4	-131168 -19.6198 0.000280467 0.000228244 -0.00124682 -9.80988	
10.41	-119249 -19.6198 0.000321545 0.000229478 -0.0012809 -9.80989	
10.42	-108405 -19.6199 0.000361719 0.000230674 -0.00131432 -9.80991	
10.43	-129963 -19.6199 0.000400903 0.000231833 -0.00134705 -9.80992	
10.44	-118154 -19.6199 0.000439015 0.000232954 -0.00137905 -9.80994	
10.45	-107410 -19.62 0.000475979 0.000234037 -0.00141027 -9.80995	
10.46	-129059 -19.62 0.000511728 0.000235083 -0.00144069 -9.80997	
10.47	-117332 -19.62 0.000546199 0.000236091 -0.00147028 -9.80998	
10.48	-106662 -19.6201 0.000579337 0.00023706 -0.001499 -9.80999	
10.49	-96962.8 -19.6201 0.000611092 0.000237992 -0.00152683 -9.81	
10.5	-88145.4 -19.6201 0.000641423 0.000238886 -0.00155375 -9.81001	
10.51	-80129.9 -19.6201 0.000670291 0.000239741 -0.00157974 -9.81002	
10.52	-72843.3 -19.6201 0.000697666 0.000240558 -0.00160479 -9.81003	
10.53	-66219.3 -19.6202 0.000723523 0.000241337 -0.00162888 -9.81004	
10.54	-60197.6 -19.6202 0.000747843 0.000242078 -0.00165199 -9.81005	
10.55	-54723.5 -19.6202 0.000770614 0.00024278 -0.00167414 -9.81006	
10.56	-49747.2 -19.6202 0.000791826 0.000243443 -0.0016953 -9.81007	
10.57	-45223.5 -19.6202 0.000811478 0.000244068 -0.00171547 -9.81007	
10.58	-41111.1 -19.6203 0.000829572 0.000244655 -0.00173466 -9.81008	
10.59	-37372.6 -19.6203 0.000846115 0.000245202 -0.00175287 -9.81008	
10.6	-33974.1 -19.6203 0.000861119 0.000245712 -0.0017701 -9.81009	
10.61	-30884.7 -19.6203 0.000874602 0.000246182 -0.00178635 -9.81009	
10.62	-28076.2 -19.6203 0.000886584 0.000246614 -0.00180165 -9.8101	
10.63	-25523.1 -19.6203 0.000897089 0.000247007 -0.00181598 -9.8101	
10.64	-23202.1 -19.6203 0.000906146 0.000247362 -0.00182938 -9.8101	
10.65	-21092.2 -19.6203 0.000913788 0.000247678 -0.00184185 -9.8101	
10.66	-19174.2 -19.6203 0.00092005 0.000247955 -0.00185341 -9.8101	
10.67	-17430.6 -19.6203 0.00092497 0.000248194 -0.00186407 -9.8101	
10.68	-15845.6 -19.6203 0.000928589 0.000248394 -0.00187385 -9.8101	
10.69	-14404.6 -19.6203 0.000930952 0.000248556 -0.00188278 -9.8101	
10.7	-13094.7 -19.6203 0.000932104 0.000248679 -0.00189087 -9.8101	
10.71	-11904 -19.6203 0.000932092 0.000248763 -0.00189814 -9.8101	
10.72	-10821.5 -19.6203 0.000930968 0.000248809 -0.00190462 -9.8101	
10.73	-9837.43 -19.6203 0.000928783 0.000248817 -0.00191033 -9.8101	
10.74	-8942.86 -19.6203 0.000925589 0.000248786 -0.00191529 -9.81009	
10.75	-8129.64 -19.6203 0.00092144 0.000248717 -0.00191953 -9.81009	
10.76	-7390.37 -19.6203 0.00091639 0.00024861 -0.00192308 -9.81009	
10.77	-6718.33 -19.6203 0.000910496 0.000248465 -0.00192595 -9.81008	
10.78	-6107.4 -19.6203 0.000903813 0.000248282 -0.00192818 -9.81008	
10.79	-5552.02 -19.6202 0.000896397 0.00024806 -0.00192978 -9.81007	
10.8	-5047.15 -19.6202 0.000888304 0.000247801 -0.00193079 -9.81007	
10.81	-4588.18 -19.6202 0.000879589 0.000247504 -0.00193123 -9.81006	
10.82	-4170.96 -19.6202 0.000870309 0.00024717 -0.00193113 -9.81006	
10.83	-3791.67 -19.6202 0.000860518 0.000246797 -0.00193051 -9.81005	
10.84	-3446.87 -19.6202 0.00085027 0.000246388 -0.0019294 -9.81005	
10.85	-3133.43 -19.6202 0.000839619 0.000245941 -0.00192781 -9.81004	
10.86	-2848.49 -19.6202 0.000828617 0.000245457 -0.00192578 -9.81004	
10.87	-2589.46 -19.6202 0.000817315 0.000244935 -0.00192334 -9.81003	
10.88	-2353.99 -19.6201 0.000805764 0.000244377 -0.00192049 -9.81002	
10.89	-2139.93 -19.6201 0.000794011 0.000243782 -0.00191727 -9.81002	
10.9	-1945.34 -19.6201 0.000782104 0.000243151 -0.00191369 -9.81001	
10.91	-1768.44 -19.6201 0.000770087 0.000242482 -0.00190979 -9.81001	
10.92	-1607.62 -19.6201 0.000758006 0.000241778 -0.00190557 -9.81	
10.93	-1461.43 -19.6201 0.0007459 0.000241037 -0.00190107 -9.80999	
10.94	-1328.54 -19.6201 0.000733811 0.000240261 -0.00189628 -9.80999	
10.95	-1207.73 -19.6201 0.000721776 0.000239448 -0.00189125 -9.80998	
10.96	-1097.9 -19.62 0.000709831 0.0002386 -0.00188598 -9.80998	
10.97	-998.064 -19.62 0.00069801 0.000237716 -0.00188049 -9.80997	
10.98	-907.305 -19.62 0.000686346 0.000236798 -0.00187479 -9.80997	
10.99	-824.799 -19.62 0.000674866 0.000235844 -0.0018689 -9.80996	
11	-749.796 -19.62 0.000663601 0.000234855 -0.00186283 -9.80996	
11.01	-681.613 -19.62 0.000652574 0.000233831 -0.0018566 -9.80995	
11.02	-619.631 -19.62 0.000641809 0.000232774 -0.00185021 -9.80995	
11.03	-563.284 -19.62 0.000631327 0.000231681 -0.00184369 -9.80994	
11.04	-512.062 -19.62 0.000621147 0.000230555 -0.00183702 -9.80994	
11.05	-465.498 -19.62 0.000611286 0.000229395 -0.00183024 -9.80993	
11.06	-423.168 -19.6199 0.00060176 0.000228202 -0.00182333 -9.80993	
11.07	-384.687 -19.6199 0.000592579 0.000226975 -0.00181632 -9.80993	
11.08	-349.705 -19.6199 0.000583756 0.000225715 -0.0018092 -9.80992	
11.09	-317.905 -19.6199 0.000575299 0.000224423 -0.00180199 -9.80992	
11.1	-288.996 -19.6199 0.000567215 0.000223098 -0.00179468 -9.80992	
11.11	-262.716 -19.6199 0.000559508 0.00022174 -0.00178728 -9.80992	
11.12	-238.826 -19.6199 0.000552182 0.00022035 -0.00177979 -9.80991	
11.13	-217.108 -19.6199 0.000545238 0.000218929 -0.00177221 -9.80991	
11.14	-197.366 -19.6199 0.000538675 0.000217476 -0.00176455 -9.80991	
11.15	-179.418 -19.6199 0.000532491 0.000215992 -0.0017568 -9.80991	
11.16	-163.103 -19.6199 0.000526683 0.000214477 -0.00174897 -9.80991	
11.17	-148.271 -19.6199 0.000521246 0.000212931 -0.00174105 -9.8099	
11.18	-134.788 -19.6199 0.000516173 0.000211355 -0.00173304 -9.8099	
11.19	-122.531 -19.6199 0.000511456 0.000209749 -0.00172494 -9.8099	
11.2	-111.389 -19.6199 0.000507086 0.000208113 -0.00171675 -9.8099	
11.21	-101.259 -19.6199 0.000503053 0.000206448 -0.00170847 -9.8099	
11.22	-92.0514 -19.6199 0.000499346 0.000204753 -0.00170008 -9.8099	
11.23	-83.6807 -19.6199 0.000495951 0.00020303 -0.00169159 -9.8099	
11.24	-76.0711 -19.6199 0.000492856 0.000201278 -0.001683 -9.8099	
11.25	-69.1536 -19.6199 0.000490047 0.000199497 -0.00167429 -9.8099	
11.26	-62.8651 -19.6199 0.000487508 0.000197689 -0.00166546 -9.8099	
11.27	-57.1485 -19.6199 0.000485224 0.000195853 -0.00165651 -9.8099	
11.28	-51.9517 -19.6199 0.000483179 0.00019399 -0.00164742 -9.8099	
